A,B,row,col,re,im
8,12,19,25,-0.5,0.0
8,12,20,68,-0.5,0.0
8,12,21,31,0.5,0.0
8,12,22,28,0.5,0.0
8,12,23,3,0.5,0.0
8,12,24,96,0.5,0.0
8,12,25,19,0.5,0.0
8,12,26,16,0.5,0.0
8,12,27,15,-0.5,0.0
8,12,28,22,-0.5,0.0
8,12,29,9,-0.5,0.0
8,12,30,54,0.5,0.0
8,12,31,21,-0.5,0.0
8,12,32,42,-0.5,0.0
8,12,33,53,-0.5,0.0
8,12,34,10,0.5,0.0
8,12,35,41,-0.5,0.0
8,12,36,116,0.5,0.0
8,12,37,47,0.5,0.0
8,12,38,44,0.5,0.0
8,12,39,51,-0.5,0.0
8,12,40,0,0.5,0.0
8,12,41,35,0.5,0.0
8,12,42,32,0.5,0.0
8,12,43,63,0.5,0.0
8,12,44,38,-0.5,0.0
8,12,45,57,0.5,0.0
8,12,46,6,0.5,0.0
8,12,47,37,-0.5,0.0
8,12,48,120,0.5,0.0
8,12,49,59,-0.5,0.0
8,12,50,56,-0.5,0.0
8,12,51,39,0.5,0.0
8,12,52,62,0.5,0.0
8,12,53,33,0.5,0.0
8,12,54,30,-0.5,0.0
8,12,55,61,0.5,0.0
8,12,56,50,0.5,0.0
8,12,57,45,-0.5,0.0
8,12,58,18,-0.5,0.0
8,12,59,49,0.5,0.0
8,12,60,108,0.5,0.0
8,12,61,55,-0.5,0.0
8,12,62,52,-0.5,0.0
8,12,63,43,-0.5,0.0
8,12,64,74,-0.5,0.0
8,12,65,85,-0.5,0.0
8,12,66,106,-0.5,0.0
8,12,67,73,-0.5,0.0
8,12,68,20,0.5,0.0
8,12,69,79,0.5,0.0
8,12,70,76,0.5,0.0
8,12,71,83,-0.5,0.0
8,12,72,80,-0.5,0.0
8,12,73,67,0.5,0.0
8,12,74,64,0.5,0.0
8,12,75,95,0.5,0.0
8,12,76,70,-0.5,0.0
8,12,77,89,0.5,0.0
8,12,78,102,-0.5,0.0
8,12,79,69,-0.5,0.0
8,12,80,72,0.5,0.0
8,12,81,91,-0.5,0.0
8,12,82,88,-0.5,0.0
8,12,83,71,0.5,0.0
8,12,84,94,0.5,0.0
8,12,85,65,0.5,0.0
8,12,86,126,0.5,0.0
8,12,87,93,0.5,0.0
8,12,88,82,0.5,0.0
8,12,89,77,-0.5,0.0
8,12,90,114,0.5,0.0
8,12,91,81,0.5,0.0
8,12,92,12,0.5,0.0
8,12,93,87,-0.5,0.0
8,12,94,84,-0.5,0.0
8,12,95,75,-0.5,0.0
8,12,96,24,-0.5,0.0
8,12,97,107,-0.5,0.0
8,12,98,104,-0.5,0.0
8,12,99,119,-0.5,0.0
8,12,100,110,0.5,0.0
8,12,101,113,-0.5,0.0
8,12,102,78,0.5,0.0
8,12,103,109,0.5,0.0
8,12,104,98,0.5,0.0
8,12,105,125,0.5,0.0
8,12,106,66,0.5,0.0
8,12,107,97,0.5,0.0
8,12,108,60,-0.5,0.0
8,12,109,103,-0.5,0.0
8,12,110,100,-0.5,0.0
8,12,111,123,0.5,0.0
8,12,112,122,-0.5,0.0
8,12,113,101,0.5,0.0
8,12,114,90,-0.5,0.0
8,12,115,121,-0.5,0.0
8,12,116,36,-0.5,0.0
8,12,117,127,0.5,0.0
8,12,118,124,0.5,0.0
8,12,119,99,0.5,0.0
8,12,120,48,-0.5,0.0
8,12,121,115,0.5,0.0
8,12,122,112,0.5,0.0
8,12,123,111,-0.5,0.0
8,12,124,118,-0.5,0.0
8,12,125,105,-0.5,0.0
8,12,126,86,-0.5,0.0
8,12,127,117,-0.5,0.0
8,13,0,40,0.0,0.5
8,13,1,11,0.0,0.5
8,13,2,8,0.0,-0.5
8,13,3,23,0.0,0.5
8,13,4,14,0.0,-0.5
8,13,5,17,0.0,-0.5
8,13,6,46,0.0,0.5
8,13,7,13,0.0,0.5
8,13,8,2,0.0,-0.5
8,13,9,29,0.0,-0.5
8,13,10,34,0.0,-0.5
8,13,11,1,0.0,0.5
8,13,12,92,0.0,0.5
8,13,13,7,0.0,0.5
8,13,14,4,0.0,-0.5
8,13,15,27,0.0,0.5
8,13,16,26,0.0,0.5
8,13,17,5,0.0,-0.5
8,13,18,58,0.0,-0.5
8,13,19,25,0.0,-0.5
8,13,20,68,0.0,-0.5
8,13,21,31,0.0,-0.5
8,13,22,28,0.0,0.5
8,13,23,3,0.0,0.5
8,13,24,96,0.0,-0.5
8,13,25,19,0.0,-0.5
8,13,26,16,0.0,0.5
8,13,27,15,0.0,0.5
8,13,28,22,0.0,0.5
8,13,29,9,0.0,-0.5
8,13,30,54,0.0,0.5
8,13,31,21,0.0,-0.5
8,13,32,42,0.0,0.5
8,13,33,53,0.0,0.5
8,13,34,10,0.0,-0.5
8,13,35,41,0.0,-0.5
8,13,36,116,0.0,-0.5
8,13,37,47,0.0,-0.5
8,13,38,44,0.0,0.5
8,13,39,51,0.0,-0.5
8,13,40,0,0.0,0.5
8,13,41,35,0.0,-0.5
8,13,42,32,0.0,0.5
8,13,43,63,0.0,-0.5
8,13,44,38,0.0,0.5
8,13,45,57,0.0,0.5
8,13,46,6,0.0,0.5
8,13,47,37,0.0,-0.5
8,13,48,120,0.0,-0.5
8,13,49,59,0.0,0.5
8,13,50,56,0.0,-0.5
8,13,51,39,0.0,-0.5
8,13,52,62,0.0,-0.5
8,13,53,33,0.0,0.5
8,13,54,30,0.0,0.5
8,13,55,61,0.0,0.5
8,13,56,50,0.0,-0.5
8,13,57,45,0.0,0.5
8,13,58,18,0.0,-0.5
8,13,59,49,0.0,0.5
8,13,60,108,0.0,0.5
8,13,61,55,0.0,0.5
8,13,62,52,0.0,-0.5
8,13,63,43,0.0,-0.5
8,13,64,74,0.0,0.5
8,13,65,85,0.0,0.5
8,13,66,106,0.0,0.5
8,13,67,73,0.0,-0.5
8,13,68,20,0.0,-0.5
8,13,69,79,0.0,-0.5
8,13,70,76,0.0,0.5
8,13,71,83,0.0,-0.5
8,13,72,80,0.0,0.5
8,13,73,67,0.0,-0.5
8,13,74,64,0.0,0.5
8,13,75,95,0.0,-0.5
8,13,76,70,0.0,0.5
8,13,77,89,0.0,0.5
8,13,78,102,0.0,-0.5
8,13,79,69,0.0,-0.5
8,13,80,72,0.0,0.5
8,13,81,91,0.0,0.5
8,13,82,88,0.0,-0.5
8,13,83,71,0.0,-0.5
8,13,84,94,0.0,-0.5
8,13,85,65,0.0,0.5
8,13,86,126,0.0,-0.5
8,13,87,93,0.0,0.5
8,13,88,82,0.0,-0.5
8,13,89,77,0.0,0.5
8,13,90,114,0.0,0.5
8,13,91,81,0.0,0.5
8,13,92,12,0.0,0.5
8,13,93,87,0.0,0.5
8,13,94,84,0.0,-0.5
8,13,95,75,0.0,-0.5
8,13,96,24,0.0,-0.5
8,13,97,107,0.0,0.5
8,13,98,104,0.0,-0.5
8,13,99,119,0.0,0.5
8,13,100,110,0.0,-0.5
8,13,101,113,0.0,-0.5
8,13,102,78,0.0,-0.5
8,13,103,109,0.0,0.5
8,13,104,98,0.0,-0.5
8,13,105,125,0.0,-0.5
8,13,106,66,0.0,0.5
8,13,107,97,0.0,0.5
8,13,108,60,0.0,0.5
8,13,109,103,0.0,0.5
8,13,110,100,0.0,-0.5
8,13,111,123,0.0,0.5
8,13,112,122,0.0,0.5
8,13,113,101,0.0,-0.5
8,13,114,90,0.0,0.5
8,13,115,121,0.0,-0.5
8,13,116,36,0.0,-0.5
8,13,117,127,0.0,-0.5
8,13,118,124,0.0,0.5
8,13,119,99,0.0,0.5
8,13,120,48,0.0,-0.5
8,13,121,115,0.0,-0.5
8,13,122,112,0.0,0.5
8,13,123,111,0.0,0.5
8,13,124,118,0.0,0.5
8,13,125,105,0.0,-0.5
8,13,126,86,0.0,-0.5
8,13,127,117,0.0,-0.5
8,14,0,24,-0.5,0.0
8,14,1,8,-0.5,0.0
8,14,2,11,0.5,0.0
8,14,3,17,-0.5,0.0
8,14,4,13,0.5,0.0
8,14,5,23,0.5,0.0
8,14,6,34,-0.5,0.0
8,14,7,14,-0.5,0.0
8,14,8,1,0.5,0.0
8,14,9,27,0.5,0.0
8,14,10,46,0.5,0.0
8,14,11,2,-0.5,0.0
8,14,12,68,-0.5,0.0
8,14,13,4,-0.5,0.0
8,14,14,7,0.5,0.0
8,14,15,29,-0.5,0.0
8,14,16,25,-0.5,0.0
8,14,17,3,0.5,0.0
8,14,18,54,0.5,0.0
8,14,19,26,0.5,0.0
8,14,20,92,0.5,0.0
8,14,21,28,0.5,0.0
8,14,22,31,-0.5,0.0
8,14,23,5,-0.5,0.0
8,14,24,0,0.5,0.0
8,14,25,16,0.5,0.0
8,14,26,19,-0.5,0.0
8,14,27,9,-0.5,0.0
8,14,28,21,-0.5,0.0
8,14,29,15,0.5,0.0
8,14,30,58,-0.5,0.0
8,14,31,22,0.5,0.0
8,14,32,41,-0.5,0.0
8,14,33,51,-0.5,0.0
8,14,34,6,0.5,0.0
8,14,35,42,0.5,0.0
8,14,36,108,0.5,0.0
8,14,37,44,0.5,0.0
8,14,38,47,-0.5,0.0
8,14,39,53,0.5,0.0
8,14,40,96,-0.5,0.0
8,14,41,32,0.5,0.0
8,14,42,35,-0.5,0.0
8,14,43,57,0.5,0.0
8,14,44,37,-0.5,0.0
8,14,45,63,-0.5,0.0
8,14,46,10,-0.5,0.0
8,14,47,38,0.5,0.0
8,14,48,72,0.5,0.0
8,14,49,56,-0.5,0.0
8,14,50,59,0.5,0.0
8,14,51,33,0.5,0.0
8,14,52,61,0.5,0.0
8,14,53,39,-0.5,0.0
8,14,54,18,-0.5,0.0
8,14,55,62,-0.5,0.0
8,14,56,49,0.5,0.0
8,14,57,43,-0.5,0.0
8,14,58,30,0.5,0.0
8,14,59,50,-0.5,0.0
8,14,60,116,-0.5,0.0
8,14,61,52,-0.5,0.0
8,14,62,55,0.5,0.0
8,14,63,45,0.5,0.0
8,14,64,73,-0.5,0.0
8,14,65,83,-0.5,0.0
8,14,66,102,-0.5,0.0
8,14,67,74,0.5,0.0
8,14,68,12,0.5,0.0
8,14,69,76,0.5,0.0
8,14,70,79,-0.5,0.0
8,14,71,85,0.5,0.0
8,14,72,48,-0.5,0.0
8,14,73,64,0.5,0.0
8,14,74,67,-0.5,0.0
8,14,75,89,0.5,0.0
8,14,76,69,-0.5,0.0
8,14,77,95,-0.5,0.0
8,14,78,106,0.5,0.0
8,14,79,70,0.5,0.0
8,14,80,120,-0.5,0.0
8,14,81,88,-0.5,0.0
8,14,82,91,0.5,0.0
8,14,83,65,0.5,0.0
8,14,84,93,0.5,0.0
8,14,85,71,-0.5,0.0
8,14,86,114,0.5,0.0
8,14,87,94,-0.5,0.0
8,14,88,81,0.5,0.0
8,14,89,75,-0.5,0.0
8,14,90,126,-0.5,0.0
8,14,91,82,-0.5,0.0
8,14,92,20,-0.5,0.0
8,14,93,84,-0.5,0.0
8,14,94,87,0.5,0.0
8,14,95,77,0.5,0.0
8,14,96,40,0.5,0.0
8,14,97,104,-0.5,0.0
8,14,98,107,0.5,0.0
8,14,99,113,-0.5,0.0
8,14,100,109,0.5,0.0
8,14,101,119,0.5,0.0
8,14,102,66,0.5,0.0
8,14,103,110,-0.5,0.0
8,14,104,97,0.5,0.0
8,14,105,123,0.5,0.0
8,14,106,78,-0.5,0.0
8,14,107,98,-0.5,0.0
8,14,108,36,-0.5,0.0
8,14,109,100,-0.5,0.0
8,14,110,103,0.5,0.0
8,14,111,125,-0.5,0.0
8,14,112,121,-0.5,0.0
8,14,113,99,0.5,0.0
8,14,114,86,-0.5,0.0
8,14,115,122,0.5,0.0
8,14,116,60,0.5,0.0
8,14,117,124,0.5,0.0
8,14,118,127,-0.5,0.0
8,14,119,101,-0.5,0.0
8,14,120,80,0.5,0.0
8,14,121,112,0.5,0.0
8,14,122,115,-0.5,0.0
8,14,123,105,-0.5,0.0
8,14,124,117,-0.5,0.0
8,14,125,111,0.5,0.0
8,14,126,90,0.5,0.0
8,14,127,118,0.5,0.0
8,15,0,24,0.0,0.5
8,15,1,8,0.0,-0.5
8,15,2,11,0.0,-0.5
8,15,3,17,0.0,-0.5
8,15,4,13,0.0,-0.5
8,15,5,23,0.0,-0.5
8,15,6,34,0.0,-0.5
8,15,7,14,0.0,-0.5
8,15,8,1,0.0,-0.5
8,15,9,27,0.0,-0.5
8,15,10,46,0.0,-0.5
8,15,11,2,0.0,-0.5
8,15,12,68,0.0,-0.5
8,15,13,4,0.0,-0.5
8,15,14,7,0.0,-0.5
8,15,15,29,0.0,-0.5
8,15,16,25,0.0,0.5
8,15,17,3,0.0,-0.5
8,15,18,54,0.0,-0.5
8,15,19,26,0.0,0.5
8,15,20,92,0.0,-0.5
8,15,21,28,0.0,0.5
8,15,22,31,0.0,0.5
8,15,23,5,0.0,-0.5
8,15,24,0,0.0,0.5
8,15,25,16,0.0,0.5
8,15,26,19,0.0,0.5
8,15,27,9,0.0,-0.5
8,15,28,21,0.0,0.5
8,15,29,15,0.0,-0.5
8,15,30,58,0.0,-0.5
8,15,31,22,0.0,0.5
8,15,32,41,0.0,0.5
8,15,33,51,0.0,0.5
8,15,34,6,0.0,-0.5
8,15,35,42,0.0,0.5
8,15,36,108,0.0,-0.5
8,15,37,44,0.0,0.5
8,15,38,47,0.0,0.5
8,15,39,53,0.0,0.5
8,15,40,96,0.0,0.5
8,15,41,32,0.0,0.5
8,15,42,35,0.0,0.5
8,15,43,57,0.0,0.5
8,15,44,37,0.0,0.5
8,15,45,63,0.0,0.5
8,15,46,10,0.0,-0.5
8,15,47,38,0.0,0.5
8,15,48,72,0.0,0.5
8,15,49,56,0.0,-0.5
8,15,50,59,0.0,-0.5
8,15,51,33,0.0,0.5
8,15,52,61,0.0,-0.5
8,15,53,39,0.0,0.5
8,15,54,18,0.0,-0.5
8,15,55,62,0.0,-0.5
8,15,56,49,0.0,-0.5
8,15,57,43,0.0,0.5
8,15,58,30,0.0,-0.5
8,15,59,50,0.0,-0.5
8,15,60,116,0.0,-0.5
8,15,61,52,0.0,-0.5
8,15,62,55,0.0,-0.5
8,15,63,45,0.0,0.5
8,15,64,73,0.0,0.5
8,15,65,83,0.0,0.5
8,15,66,102,0.0,0.5
8,15,67,74,0.0,0.5
8,15,68,12,0.0,-0.5
8,15,69,76,0.0,0.5
8,15,70,79,0.0,0.5
8,15,71,85,0.0,0.5
8,15,72,48,0.0,0.5
8,15,73,64,0.0,0.5
8,15,74,67,0.0,0.5
8,15,75,89,0.0,0.5
8,15,76,69,0.0,0.5
8,15,77,95,0.0,0.5
8,15,78,106,0.0,0.5
8,15,79,70,0.0,0.5
8,15,80,120,0.0,0.5
8,15,81,88,0.0,-0.5
8,15,82,91,0.0,-0.5
8,15,83,65,0.0,0.5
8,15,84,93,0.0,-0.5
8,15,85,71,0.0,0.5
8,15,86,114,0.0,0.5
8,15,87,94,0.0,-0.5
8,15,88,81,0.0,-0.5
8,15,89,75,0.0,0.5
8,15,90,126,0.0,0.5
8,15,91,82,0.0,-0.5
8,15,92,20,0.0,-0.5
8,15,93,84,0.0,-0.5
8,15,94,87,0.0,-0.5
8,15,95,77,0.0,0.5
8,15,96,40,0.0,0.5
8,15,97,104,0.0,-0.5
8,15,98,107,0.0,-0.5
8,15,99,113,0.0,-0.5
8,15,100,109,0.0,-0.5
8,15,101,119,0.0,-0.5
8,15,102,66,0.0,0.5
8,15,103,110,0.0,-0.5
8,15,104,97,0.0,-0.5
8,15,105,123,0.0,-0.5
8,15,106,78,0.0,0.5
8,15,107,98,0.0,-0.5
8,15,108,36,0.0,-0.5
8,15,109,100,0.0,-0.5
8,15,110,103,0.0,-0.5
8,15,111,125,0.0,-0.5
8,15,112,121,0.0,0.5
8,15,113,99,0.0,-0.5
8,15,114,86,0.0,0.5
8,15,115,122,0.0,0.5
8,15,116,60,0.0,-0.5
8,15,117,124,0.0,0.5
8,15,118,127,0.0,0.5
8,15,119,101,0.0,-0.5
8,15,120,80,0.0,0.5
8,15,121,112,0.0,0.5
8,15,122,115,0.0,0.5
8,15,123,105,0.0,-0.5
8,15,124,117,0.0,0.5
8,15,125,111,0.0,-0.5
8,15,126,90,0.0,0.5
8,15,127,118,0.0,0.5
9,10,0,72,0.0,0.5
9,10,1,13,0.0,0.5
9,10,2,14,0.0,0.5
9,10,3,27,0.0,0.5
9,10,4,8,0.0,0.5
9,10,5,29,0.0,0.5
9,10,6,54,0.0,0.5
9,10,7,11,0.0,0.5
9,10,8,4,0.0,0.5
9,10,9,17,0.0,0.5
9,10,10,58,0.0,0.5
9,10,11,7,0.0,0.5
9,10,12,108,0.0,0.5
9,10,13,1,0.0,0.5
9,10,14,2,0.0,0.5
9,10,15,23,0.0,0.5
9,10,16,28,0.0,0.5
9,10,17,9,0.0,0.5
9,10,18,34,0.0,0.5
9,10,19,31,0.0,0.5
9,10,20,116,0.0,0.5
9,10,21,25,0.0,0.5
9,10,22,26,0.0,0.5
9,10,23,15,0.0,0.5
9,10,24,48,0.0,0.5
9,10,25,21,0.0,0.5
9,10,26,22,0.0,0.5
9,10,27,3,0.0,0.5
9,10,28,16,0.0,0.5
9,10,29,5,0.0,0.5
9,10,30,46,0.0,0.5
9,10,31,19,0.0,0.5
9,10,32,44,0.0,0.5
9,10,33,57,0.0,0.5
9,10,34,18,0.0,0.5
9,10,35,47,0.0,0.5
9,10,36,68,0.0,0.5
9,10,37,41,0.0,0.5
9,10,38,42,0.0,0.5
9,10,39,63,0.0,0.5
9,10,40,80,0.0,0.5
9,10,41,37,0.0,0.5
9,10,42,38,0.0,0.5
9,10,43,51,0.0,0.5
9,10,44,32,0.0,0.5
9,10,45,53,0.0,0.5
9,10,46,30,0.0,0.5
9,10,47,35,0.0,0.5
9,10,48,24,0.0,0.5
9,10,49,61,0.0,0.5
9,10,50,62,0.0,0.5
9,10,51,43,0.0,0.5
9,10,52,56,0.0,0.5
9,10,53,45,0.0,0.5
9,10,54,6,0.0,0.5
9,10,55,59,0.0,0.5
9,10,56,52,0.0,0.5
9,10,57,33,0.0,0.5
9,10,58,10,0.0,0.5
9,10,59,55,0.0,0.5
9,10,60,92,0.0,0.5
9,10,61,49,0.0,0.5
9,10,62,50,0.0,0.5
9,10,63,39,0.0,0.5
9,10,64,76,0.0,0.5
9,10,65,89,0.0,0.5
9,10,66,114,0.0,0.5
9,10,67,79,0.0,0.5
9,10,68,36,0.0,0.5
9,10,69,73,0.0,0.5
9,10,70,74,0.0,0.5
9,10,71,95,0.0,0.5
9,10,72,0,0.0,0.5
9,10,73,69,0.0,0.5
9,10,74,70,0.0,0.5
9,10,75,83,0.0,0.5
9,10,76,64,0.0,0.5
9,10,77,85,0.0,0.5
9,10,78,126,0.0,0.5
9,10,79,67,0.0,0.5
9,10,80,40,0.0,0.5
9,10,81,93,0.0,0.5
9,10,82,94,0.0,0.5
9,10,83,75,0.0,0.5
9,10,84,88,0.0,0.5
9,10,85,77,0.0,0.5
9,10,86,102,0.0,0.5
9,10,87,91,0.0,0.5
9,10,88,84,0.0,0.5
9,10,89,65,0.0,0.5
9,10,90,106,0.0,0.5
9,10,91,87,0.0,0.5
9,10,92,60,0.0,0.5
9,10,93,81,0.0,0.5
9,10,94,82,0.0,0.5
9,10,95,71,0.0,0.5
9,10,96,120,0.0,0.5
9,10,97,109,0.0,0.5
9,10,98,110,0.0,0.5
9,10,99,123,0.0,0.5
9,10,100,104,0.0,0.5
9,10,101,125,0.0,0.5
9,10,102,86,0.0,0.5
9,10,103,107,0.0,0.5
9,10,104,100,0.0,0.5
9,10,105,113,0.0,0.5
9,10,106,90,0.0,0.5
9,10,107,103,0.0,0.5
9,10,108,12,0.0,0.5
9,10,109,97,0.0,0.5
9,10,110,98,0.0,0.5
9,10,111,119,0.0,0.5
9,10,112,124,0.0,0.5
9,10,113,105,0.0,0.5
9,10,114,66,0.0,0.5
9,10,115,127,0.0,0.5
9,10,116,20,0.0,0.5
9,10,117,121,0.0,0.5
9,10,118,122,0.0,0.5
9,10,119,111,0.0,0.5
9,10,120,96,0.0,0.5
9,10,121,117,0.0,0.5
9,10,122,118,0.0,0.5
9,10,123,99,0.0,0.5
9,10,124,112,0.0,0.5
9,10,125,101,0.0,0.5
9,10,126,78,0.0,0.5
9,10,127,115,0.0,0.5
9,11,0,72,0.5,0.0
9,11,1,13,0.5,0.0
9,11,2,14,0.5,0.0
9,11,3,27,0.5,0.0
9,11,4,8,-0.5,0.0
9,11,5,29,0.5,0.0
9,11,6,54,0.5,0.0
9,11,7,11,-0.5,0.0
9,11,8,4,0.5,0.0
9,11,9,17,-0.5,0.0
9,11,10,58,0.5,0.0
9,11,11,7,0.5,0.0
9,11,12,108,0.5,0.0
9,11,13,1,-0.5,0.0
9,11,14,2,-0.5,0.0
9,11,15,23,-0.5,0.0
9,11,16,28,0.5,0.0
9,11,17,9,0.5,0.0
9,11,18,34,-0.5,0.0
9,11,19,31,0.5,0.0
9,11,20,116,0.5,0.0
9,11,21,25,-0.5,0.0
9,11,22,26,-0.5,0.0
9,11,23,15,0.5,0.0
9,11,24,48,0.5,0.0
9,11,25,21,0.5,0.0
9,11,26,22,0.5,0.0
9,11,27,3,-0.5,0.0
9,11,28,16,-0.5,0.0
9,11,29,5,-0.5,0.0
9,11,30,46,-0.5,0.0
9,11,31,19,-0.5,0.0
9,11,32,44,0.5,0.0
9,11,33,57,0.5,0.0
9,11,34,18,0.5,0.0
9,11,35,47,0.5,0.0
9,11,36,68,-0.5,0.0
9,11,37,41,-0.5,0.0
9,11,38,42,-0.5,0.0
9,11,39,63,0.5,0.0
9,11,40,80,0.5,0.0
9,11,41,37,0.5,0.0
9,11,42,38,0.5,0.0
9,11,43,51,-0.5,0.0
9,11,44,32,-0.5,0.0
9,11,45,53,-0.5,0.0
9,11,46,30,0.5,0.0
9,11,47,35,-0.5,0.0
9,11,48,24,-0.5,0.0
9,11,49,61,0.5,0.0
9,11,50,62,0.5,0.0
9,11,51,43,0.5,0.0
9,11,52,56,-0.5,0.0
9,11,53,45,0.5,0.0
9,11,54,6,-0.5,0.0
9,11,55,59,-0.5,0.0
9,11,56,52,0.5,0.0
9,11,57,33,-0.5,0.0
9,11,58,10,-0.5,0.0
9,11,59,55,0.5,0.0
9,11,60,92,-0.5,0.0
9,11,61,49,-0.5,0.0
9,11,62,50,-0.5,0.0
9,11,63,39,-0.5,0.0
9,11,64,76,0.5,0.0
9,11,65,89,0.5,0.0
9,11,66,114,0.5,0.0
9,11,67,79,0.5,0.0
9,11,68,36,0.5,0.0
9,11,69,73,-0.5,0.0
9,11,70,74,-0.5,0.0
9,11,71,95,0.5,0.0
9,11,72,0,-0.5,0.0
9,11,73,69,0.5,0.0
9,11,74,70,0.5,0.0
9,11,75,83,-0.5,0.0
9,11,76,64,-0.5,0.0
9,11,77,85,-0.5,0.0
9,11,78,126,0.5,0.0
9,11,79,67,-0.5,0.0
9,11,80,40,-0.5,0.0
9,11,81,93,0.5,0.0
9,11,82,94,0.5,0.0
9,11,83,75,0.5,0.0
9,11,84,88,-0.5,0.0
9,11,85,77,0.5,0.0
9,11,86,102,-0.5,0.0
9,11,87,91,-0.5,0.0
9,11,88,84,0.5,0.0
9,11,89,65,-0.5,0.0
9,11,90,106,-0.5,0.0
9,11,91,87,0.5,0.0
9,11,92,60,0.5,0.0
9,11,93,81,-0.5,0.0
9,11,94,82,-0.5,0.0
9,11,95,71,-0.5,0.0
9,11,96,120,0.5,0.0
9,11,97,109,0.5,0.0
9,11,98,110,0.5,0.0
9,11,99,123,0.5,0.0
9,11,100,104,-0.5,0.0
9,11,101,125,0.5,0.0
9,11,102,86,0.5,0.0
9,11,103,107,-0.5,0.0
9,11,104,100,0.5,0.0
9,11,105,113,-0.5,0.0
9,11,106,90,0.5,0.0
9,11,107,103,0.5,0.0
9,11,108,12,-0.5,0.0
9,11,109,97,-0.5,0.0
9,11,110,98,-0.5,0.0
9,11,111,119,-0.5,0.0
9,11,112,124,0.5,0.0
9,11,113,105,0.5,0.0
9,11,114,66,-0.5,0.0
9,11,115,127,0.5,0.0
9,11,116,20,-0.5,0.0
9,11,117,121,-0.5,0.0
9,11,118,122,-0.5,0.0
9,11,119,111,0.5,0.0
9,11,120,96,-0.5,0.0
9,11,121,117,0.5,0.0
9,11,122,118,0.5,0.0
9,11,123,99,-0.5,0.0
9,11,124,112,-0.5,0.0
9,11,125,101,-0.5,0.0
9,11,126,78,-0.5,0.0
9,11,127,115,-0.5,0.0
9,12,0,40,0.0,0.5
9,12,1,11,0.0,0.5
9,12,2,8,0.0,0.5
9,12,3,23,0.0,0.5
9,12,4,14,0.0,-0.5
9,12,5,17,0.0,0.5
9,12,6,46,0.0,0.5
9,12,7,13,0.0,-0.5
9,12,8,2,0.0,0.5
9,12,9,29,0.0,-0.5
9,12,10,34,0.0,0.5
9,12,11,1,0.0,0.5
9,12,12,92,0.0,0.5
9,12,13,7,0.0,-0.5
9,12,14,4,0.0,-0.5
9,12,15,27,0.0,-0.5
9,12,16,26,0.0,0.5
9,12,17,5,0.0,0.5
9,12,18,58,0.0,-0.5
9,12,19,25,0.0,0.5
9,12,20,68,0.0,0.5
9,12,21,31,0.0,-0.5
9,12,22,28,0.0,-0.5
9,12,23,3,0.0,0.5
9,12,24,96,0.0,0.5
9,12,25,19,0.0,0.5
9,12,26,16,0.0,0.5
9,12,27,15,0.0,-0.5
9,12,28,22,0.0,-0.5
9,12,29,9,0.0,-0.5
9,12,30,54,0.0,-0.5
9,12,31,21,0.0,-0.5
9,12,32,42,0.0,0.5
9,12,33,53,0.0,0.5
9,12,34,10,0.0,0.5
9,12,35,41,0.0,0.5
9,12,36,116,0.0,-0.5
9,12,37,47,0.0,-0.5
9,12,38,44,0.0,-0.5
9,12,39,51,0.0,0.5
9,12,40,0,0.0,0.5
9,12,41,35,0.0,0.5
9,12,42,32,0.0,0.5
9,12,43,63,0.0,-0.5
9,12,44,38,0.0,-0.5
9,12,45,57,0.0,-0.5
9,12,46,6,0.0,0.5
9,12,47,37,0.0,-0.5
9,12,48,120,0.0,-0.5
9,12,49,59,0.0,0.5
9,12,50,56,0.0,0.5
9,12,51,39,0.0,0.5
9,12,52,62,0.0,-0.5
9,12,53,33,0.0,0.5
9,12,54,30,0.0,-0.5
9,12,55,61,0.0,-0.5
9,12,56,50,0.0,0.5
9,12,57,45,0.0,-0.5
9,12,58,18,0.0,-0.5
9,12,59,49,0.0,0.5
9,12,60,108,0.0,-0.5
9,12,61,55,0.0,-0.5
9,12,62,52,0.0,-0.5
9,12,63,43,0.0,-0.5
9,12,64,74,0.0,0.5
9,12,65,85,0.0,0.5
9,12,66,106,0.0,0.5
9,12,67,73,0.0,0.5
9,12,68,20,0.0,0.5
9,12,69,79,0.0,-0.5
9,12,70,76,0.0,-0.5
9,12,71,83,0.0,0.5
9,12,72,80,0.0,-0.5
9,12,73,67,0.0,0.5
9,12,74,64,0.0,0.5
9,12,75,95,0.0,-0.5
9,12,76,70,0.0,-0.5
9,12,77,89,0.0,-0.5
9,12,78,102,0.0,0.5
9,12,79,69,0.0,-0.5
9,12,80,72,0.0,-0.5
9,12,81,91,0.0,0.5
9,12,82,88,0.0,0.5
9,12,83,71,0.0,0.5
9,12,84,94,0.0,-0.5
9,12,85,65,0.0,0.5
9,12,86,126,0.0,-0.5
9,12,87,93,0.0,-0.5
9,12,88,82,0.0,0.5
9,12,89,77,0.0,-0.5
9,12,90,114,0.0,-0.5
9,12,91,81,0.0,0.5
9,12,92,12,0.0,0.5
9,12,93,87,0.0,-0.5
9,12,94,84,0.0,-0.5
9,12,95,75,0.0,-0.5
9,12,96,24,0.0,0.5
9,12,97,107,0.0,0.5
9,12,98,104,0.0,0.5
9,12,99,119,0.0,0.5
9,12,100,110,0.0,-0.5
9,12,101,113,0.0,0.5
